Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Adjusted Close
2014-02-18,23.87116050720215,23.87116050720215,23.87116050720215,23.87116050720215,0,0.0,0.0,0.0,23.87116050720215
2014-02-19,23.91401481628418,23.91401481628418,23.91401481628418,23.91401481628418,0,0.0,0.0,0.0,23.91401481628418
2014-02-20,23.428308486938477,23.428308486938477,23.428308486938477,23.428308486938477,2000,0.0,0.0,0.0,23.428308486938477
2014-02-21,23.63544881059997,23.83544569136711,23.63544881059997,23.764019012451172,68000,0.0,0.0,0.0,23.764019012451172
2014-02-24,23.764015172806577,23.764015172806577,23.71401596069336,23.71401596069336,7000,0.0,0.0,0.0,23.71401596069336
2014-02-25,23.692588806152344,23.692588806152344,23.692588806152344,23.692588806152344,1000,0.0,0.0,0.0,23.692588806152344
2014-02-26,23.6640202868196,23.835445404052734,23.6640202868196,23.835445404052734,6000,0.0,0.0,0.0,23.835445404052734
2014-02-27,23.821159523491122,23.835445404052734,23.821159523491122,23.835445404052734,2000,0.0,0.0,0.0,23.835445404052734
2014-03-03,23.806875228881836,23.806875228881836,23.806875228881836,23.806875228881836,0,0.0,0.0,0.0,23.806875228881836
2014-03-04,23.071167807551937,23.578304290771484,23.071167807551937,23.578304290771484,4000,0.0,0.0,0.0,23.578304290771484
2014-03-05,23.785446166992188,23.821159505993432,23.785446166992188,23.785446166992188,11000,0.0,0.0,0.0,23.785446166992188
2014-03-06,23.942584901560846,24.078296661376953,23.942584901560846,24.078296661376953,11000,0.0,0.0,0.0,24.078296661376953
2014-03-07,24.256866733845712,24.35686516226365,23.871156174445535,24.185440063476562,147000,0.0,0.0,0.0,24.185440063476562
2014-03-10,24.17829742958484,24.17829742958484,23.72116016827882,23.971158981323242,89000,0.0,0.0,0.0,23.971158981323242
2014-03-11,24.078300636349784,24.092586517333984,24.078300636349784,24.092586517333984,5000,0.0,0.0,0.0,24.092586517333984
2014-03-12,24.071158848738094,24.071158848738094,23.928302764892578,23.928302764892578,2000,0.0,0.0,0.0,23.928302764892578
2014-03-13,24.228296924253193,24.28544044494629,24.228296924253193,24.28544044494629,16000,0.0,0.0,0.0,24.28544044494629
2014-03-14,24.29972267150879,24.29972267150879,24.29972267150879,24.29972267150879,0,0.0,0.0,0.0,24.29972267150879
2014-03-17,24.192583166649918,24.192583166649918,24.00687217712402,24.006872177124023,8000,0.0,0.0,0.0,24.006872177124023
2014-03-18,24.364011764526367,24.364011764526367,24.364011764526367,24.364011764526367,0,0.0,0.0,0.0,24.364011764526367
2014-03-19,24.135445764500933,24.135445764500933,24.11401557922363,24.114015579223633,6000,0.0,0.0,0.0,24.114015579223633
2014-03-20,24.056871414184567,24.056871414184567,24.056871414184567,24.05687141418457,1000,0.0,0.0,0.0,24.05687141418457
2014-03-21,23.58544921875,23.58544921875,23.58544921875,23.58544921875,1000,0.0,0.0,0.0,23.58544921875
2014-03-24,23.77830696105957,23.77830696105957,23.77830696105957,23.77830696105957,45000,0.0,0.0,0.0,23.77830696105957
2014-03-25,24.03544379538061,24.042585372924805,23.9925861558565,24.042585372924805,61000,0.0,0.0,0.0,24.042585372924805
2014-03-26,24.192584847337482,24.22829818725586,24.192584847337482,24.22829818725586,3000,0.0,0.0,0.0,24.22829818725586
2014-03-27,24.278305059788476,24.328304290771484,24.278305059788476,24.328304290771484,92000,0.0,0.0,0.0,24.328304290771484
2014-03-28,24.32115364074707,24.349725400926502,24.32115364074707,24.32115364074707,17000,0.0,0.0,0.0,24.32115364074707
2014-03-31,24.39258327747417,24.535436630249023,24.35686721452741,24.535436630249023,322000,0.0,0.0,0.0,24.535436630249023
2014-04-01,24.535439480999123,24.571155548095703,24.535439480999123,24.571155548095703,46000,0.0,0.0,0.0,24.571155548095703
2014-04-02,24.74257992001674,24.785437564362063,24.649723052978516,24.649723052978516,14000,0.0,0.0,0.0,24.649723052978516
2014-04-03,24.642578265793265,24.642578265793265,24.599720627028656,24.60686492919922,3000,0.0,0.0,0.0,24.60686492919922
2014-04-07,24.47115183449325,24.514009475708008,24.47115183449325,24.514009475708008,45000,0.0,0.0,0.0,24.514009475708008
2014-04-08,24.642577822920266,24.664005279541016,24.642577822920266,24.664005279541016,10000,0.0,0.0,0.0,24.664005279541016
2014-04-09,24.785436630249023,24.785436630249023,24.785436630249023,24.785436630249023,1000,0.0,0.0,0.0,24.785436630249023
2014-04-10,24.892577938060107,24.892577938060107,24.77829360961914,24.77829360961914,58000,0.0,0.0,0.0,24.77829360961914
2014-04-11,24.642578790284137,24.74972152709961,24.642578790284137,24.74972152709961,6000,0.0,0.0,0.0,24.74972152709961
2014-04-14,24.756865989957422,24.764007568359375,24.714008345285794,24.764007568359375,8000,0.0,0.0,0.0,24.764007568359375
2014-04-15,24.878295420707797,24.88543699933937,24.835437774658203,24.835437774658203,70000,0.0,0.0,0.0,24.835437774658203
2014-04-16,24.78543680639391,24.849721908569336,24.78543680639391,24.849721908569336,3000,0.0,0.0,0.0,24.849721908569336
2014-04-17,24.79972236718574,24.821149826049805,24.79257806439561,24.821149826049805,90000,0.0,0.0,0.0,24.821149826049805
2014-04-18,24.885437024048485,24.935436248779297,24.885437024048485,24.935436248779297,6000,0.0,0.0,0.0,24.935436248779297
2014-04-21,24.899716891706944,24.956857681274414,24.899716891706944,24.956857681274414,7000,0.0,0.0,0.0,24.956857681274414
2014-04-22,25.00685691833496,25.01400122000833,24.98542946282034,25.00685691833496,40000,0.0,0.0,0.0,25.00685691833496
2014-04-23,25.013999938964844,25.0354273933821,24.999714061102473,25.013999938964844,9000,0.0,0.0,0.0,25.013999938964844
2014-04-24,24.94257164001465,24.94257164001465,24.94257164001465,24.94257164001465,2000,0.0,0.0,0.0,24.94257164001465
2014-04-25,24.892573877315257,24.892573877315257,24.499721732682787,24.61400604248047,82000,0.0,0.0,0.0,24.61400604248047
2014-04-28,24.856862558171688,24.856862558171688,24.42829704284668,24.42829704284668,2000,0.0,0.0,0.0,24.42829704284668
2014-04-29,25.178287506103516,25.178287506103516,25.178287506103516,25.178287506103516,0,0.0,0.0,0.0,25.178287506103516
2014-04-30,24.828292846679688,24.828292846679688,24.828292846679688,24.828292846679688,2000,0.0,0.0,0.0,24.828292846679688
2014-05-02,24.828291548225952,24.828291548225952,24.785436630249023,24.785436630249023,2000,0.0,0.0,0.0,24.785436630249023
2014-05-05,25.121143341064453,25.121143341064453,25.121143341064453,25.121143341064453,0,0.0,0.0,0.0,25.121143341064453
2014-05-06,24.78543506481437,24.928291140138825,24.78543506481437,24.86400604248047,52000,0.0,0.0,0.0,24.86400604248047
2014-05-07,24.835435706876904,24.835435706876904,24.821149826049805,24.821149826049805,2000,0.0,0.0,0.0,24.821149826049805
2014-05-08,24.78544077664108,24.914011001586914,24.78544077664108,24.914011001586914,55000,0.0,0.0,0.0,24.914011001586914
2014-05-09,24.835437774658203,24.835437774658203,24.835437774658203,24.835437774658203,50000,0.0,0.0,0.0,24.835437774658203
2014-05-12,24.621150970458988,24.621150970458988,24.621150970458988,24.621150970458984,20000,0.0,0.0,0.0,24.621150970458984
2014-05-13,25.10686492919922,25.10686492919922,25.10686492919922,25.10686492919922,0,0.0,0.0,0.0,25.10686492919922
2014-05-14,24.835437309441655,24.842578887939453,24.835437309441655,24.842578887939453,26000,0.0,0.0,0.0,24.842578887939453
2014-05-15,24.878293205343763,24.878293205343763,24.856863021850586,24.856863021850586,2000,0.0,0.0,0.0,24.856863021850586
2014-05-16,24.928292619418144,24.97114753723145,24.928292619418144,24.971147537231445,7000,0.0,0.0,0.0,24.971147537231445
2014-05-19,25.021141052246094,25.021141052246094,25.021141052246094,25.021141052246094,5000,0.0,0.0,0.0,25.021141052246094
2014-05-20,25.035433600307094,25.05686378479004,25.035433600307094,25.05686378479004,26000,0.0,0.0,0.0,25.05686378479004
2014-05-21,24.978291840035777,24.978291840035777,24.97114753723145,24.971147537231445,5000,0.0,0.0,0.0,24.971147537231445
2014-05-22,25.014005722443738,25.21400260925293,25.014005722443738,25.21400260925293,133000,0.0,0.0,0.0,25.21400260925293
2014-05-23,25.2854299795033,25.32114331716513,25.249713917088464,25.299713134765625,8000,0.0,0.0,0.0,25.299713134765625
2014-05-26,25.4068546295166,25.4068546295166,25.4068546295166,25.4068546295166,1000,0.0,0.0,0.0,25.4068546295166
2014-05-27,25.421139088910326,25.449710845947266,25.41399751202745,25.449710845947266,11000,0.0,0.0,0.0,25.449710845947266
2014-05-28,25.71399688720703,25.71399688720703,25.71399688720703,25.71399688720703,2000,0.0,0.0,0.0,25.71399688720703
2014-05-29,25.628286361694336,25.628286361694336,25.628286361694336,25.628286361694336,41000,0.0,0.0,0.0,25.628286361694336
2014-05-30,25.59971014084497,25.59971014084497,25.571138381958008,25.571138381958008,142000,0.0,0.0,0.0,25.571138381958008
2014-06-03,25.985424041748047,25.985424041748047,25.985424041748047,25.985424041748047,0,0.0,0.0,0.0,25.985424041748047
2014-06-04,25.592570507649466,25.671138763427734,25.592570507649466,25.671138763427734,3000,0.0,0.0,0.0,25.671138763427734
2014-06-05,26.021135330200195,26.021135330200195,26.021135330200195,26.021135330200195,0,0.0,0.0,0.0,26.021135330200195
2014-06-06,25.64971495796035,25.7068584882134,25.64971495796035,25.656856536865234,33000,0.0,0.0,0.0,25.656856536865234
2014-06-09,25.713996600375467,25.785423278808594,25.713996600375467,25.785423278808594,35000,0.0,0.0,0.0,25.785423278808594
2014-06-10,25.792570285226265,25.856855392456055,25.72114087455238,25.856855392456055,38000,0.0,0.0,0.0,25.856855392456055
2014-06-11,26.342559814453125,26.342559814453125,26.342559814453125,26.342559814453125,0,0.0,0.0,0.0,26.342559814453125
2014-06-12,26.19256019592285,26.19256019592285,26.19256019592285,26.19256019592285,0,0.0,0.0,0.0,26.19256019592285
2014-06-13,25.735420876607,25.81399184801952,25.735420876607,25.792564392089844,35000,0.0,0.0,0.0,25.792564392089844
2014-06-16,25.785423278808594,25.785423278808594,25.785423278808594,25.785423278808594,1000,0.0,0.0,0.0,25.785423278808594
2014-06-17,25.785422713850753,26.049707412719723,25.785422713850753,26.049707412719727,9000,0.0,0.0,0.0,26.049707412719727
2014-06-18,26.142564944444636,26.206850051879886,26.142564944444636,26.206850051879883,42000,0.0,0.0,0.0,26.206850051879883
2014-06-19,26.19255944101564,26.342559814453125,26.19255944101564,26.342559814453125,3000,0.0,0.0,0.0,26.342559814453125
2014-06-20,26.37826755470639,26.406839307847306,26.306840896606445,26.306840896606445,52000,0.0,0.0,0.0,26.306840896606445
2014-06-23,26.278270721435547,26.278270721435547,26.278270721435547,26.278270721435547,2000,0.0,0.0,0.0,26.278270721435547
2014-06-24,26.4782772064209,26.4782772064209,26.4782772064209,26.4782772064209,0,0.0,0.0,0.0,26.4782772064209
2014-06-25,26.29255867004394,26.29255867004394,26.29255867004394,26.292558670043945,20000,0.0,0.0,0.0,26.292558670043945
2014-06-26,26.35684511165389,26.435413360595703,26.35684511165389,26.435413360595703,5000,0.0,0.0,0.0,26.435413360595703
2014-06-27,26.4782772064209,26.4782772064209,26.4782772064209,26.4782772064209,1000,0.0,0.0,0.0,26.4782772064209
2014-06-30,26.71398911083544,26.74970245361328,26.71398911083544,26.74970245361328,2000,0.0,0.0,0.0,26.74970245361328
2014-07-01,26.749699053821345,27.02826690673828,26.749699053821345,27.02826690673828,47000,0.0,0.0,0.0,27.02826690673828
2014-07-02,27.178265277729267,27.463977440667886,27.178265277729267,27.28540802001953,215000,0.0,0.0,0.0,27.28540802001953
2014-07-03,27.27112804164894,27.499696731567383,27.27112804164894,27.499696731567383,183000,0.0,0.0,0.0,27.499696731567383
2014-07-04,27.49969115338486,27.49969115338486,27.42826447405655,27.463977813720703,4000,0.0,0.0,0.0,27.463977813720703
2014-07-07,27.46397729653993,27.47111887443701,27.321121215820312,27.321121215820312,4000,0.0,0.0,0.0,27.321121215820312
2014-07-08,27.385412386608163,27.53541007847582,27.385412386608163,27.499696731567383,6000,0.0,0.0,0.0,27.499696731567383
2014-07-09,27.706825256347656,27.706825256347656,27.706825256347656,27.706825256347656,0,0.0,0.0,0.0,27.706825256347656
2014-07-10,27.571119799757383,27.663976669311527,27.571119799757383,27.663976669311523,50000,0.0,0.0,0.0,27.663976669311523
2014-07-11,27.856828689575195,27.856828689575195,27.856828689575195,27.856828689575195,1000,0.0,0.0,0.0,27.856828689575195
2014-07-14,28.028255462646484,28.028255462646484,28.028255462646484,28.028255462646484,0,0.0,0.0,0.0,28.028255462646484
2014-07-15,27.978252712755033,27.978252712755033,27.956825256347656,27.956825256347656,41000,0.0,0.0,0.0,27.956825256347656
2014-07-16,27.978257921659438,27.978257921659438,27.763975143432617,27.763975143432617,14000,0.0,0.0,0.0,27.763975143432617
2014-07-17,27.71397600165269,27.71397600165269,27.4782657623291,27.4782657623291,2000,0.0,0.0,0.0,27.4782657623291
2014-07-18,27.178264992844515,27.356834411621094,27.178264992844515,27.356834411621094,5000,0.0,0.0,0.0,27.356834411621094
2014-07-21,27.49969107640176,27.699687957763675,27.49969107640176,27.699687957763672,2000,0.0,0.0,0.0,27.699687957763672
2014-07-22,27.89254379272461,27.89254379272461,27.89254379272461,27.89254379272461,0,0.0,0.0,0.0,27.89254379272461
2014-07-24,27.978260040283203,27.978260040283203,27.978260040283203,27.978260040283203,0,0.0,0.0,0.0,27.978260040283203
2014-07-25,27.692550659179688,27.692550659179688,27.692550659179688,27.692550659179688,3000,0.0,0.0,0.0,27.692550659179688
2014-07-28,27.07826805114746,27.07826805114746,27.07826805114746,27.07826805114746,1000,0.0,0.0,0.0,27.07826805114746
2014-07-29,27.578256607055664,27.578256607055664,27.578256607055664,27.578256607055664,0,0.0,0.0,0.0,27.578256607055664
2014-07-30,27.72825813293457,27.72825813293457,27.72825813293457,27.72825813293457,0,0.0,0.0,0.0,27.72825813293457
2014-07-31,26.9782657623291,26.9782657623291,26.9782657623291,26.9782657623291,1000,0.0,0.0,0.0,26.9782657623291
2014-08-01,26.978267308690363,26.978267308690363,26.84969711303711,26.84969711303711,3000,0.0,0.0,0.0,26.84969711303711
2014-08-04,27.321121215820312,27.321121215820312,27.321121215820312,27.321121215820312,0,0.0,0.0,0.0,27.321121215820312
2014-08-05,26.756845266127826,26.756845266127826,26.47113578597654,26.492563247680664,268000,0.0,0.0,0.0,26.492563247680664
2014-08-06,26.863985061645508,26.863985061645508,26.863985061645508,26.863985061645508,0,0.0,0.0,0.0,26.863985061645508
2014-08-07,26.913990020751953,26.913990020751953,26.913990020751953,26.913990020751953,0,0.0,0.0,0.0,26.913990020751953
2014-08-08,26.792556762695312,26.792556762695312,26.792556762695312,26.792556762695312,0,0.0,0.0,0.0,26.792556762695312
2014-08-11,26.749696916293555,26.813982009887695,26.749696916293555,26.813982009887695,2000,0.0,0.0,0.0,26.813982009887695
2014-08-12,26.785415184204325,26.821128526165932,26.785415184204325,26.792556762695312,10000,0.0,0.0,0.0,26.792556762695312
2014-08-13,26.892555236816406,26.892555236816406,26.892555236816406,26.892555236816406,2000,0.0,0.0,0.0,26.892555236816406
2014-08-14,27.4925537109375,27.4925537109375,27.4925537109375,27.4925537109375,0,0.0,0.0,0.0,27.4925537109375
2014-08-15,27.035411834716797,27.035411834716797,27.035411834716797,27.035411834716797,2000,0.0,0.0,0.0,27.035411834716797
2014-08-18,27.299688339233402,27.299688339233402,27.299688339233402,27.2996883392334,0,0.0,0.0,0.0,27.2996883392334
2014-08-19,27.35683426880362,27.39254760742187,27.35683426880362,27.392547607421875,7000,0.0,0.0,0.0,27.392547607421875
2014-08-20,27.863971710205075,27.863971710205075,27.863971710205075,27.863971710205078,0,0.0,0.0,0.0,27.863971710205078
2014-08-21,27.499696731567383,27.499696731567383,27.499696731567383,27.499696731567383,1000,0.0,0.0,0.0,27.499696731567383
2014-08-22,27.849689483642578,27.849689483642578,27.849689483642578,27.849689483642578,2000,0.0,0.0,0.0,27.849689483642578
2014-08-25,28.099681854248047,28.099681854248047,28.099681854248047,28.099681854248047,0,0.0,0.0,0.0,28.099681854248047
2014-08-26,27.928258895874023,27.928258895874023,27.928258895874023,27.928258895874023,5000,0.0,0.0,0.0,27.928258895874023
2014-08-27,28.00682912057457,28.24254207919806,28.00682912057457,28.128257751464844,27000,0.0,0.0,0.0,28.128257751464844
2014-08-28,28.135400772094727,28.135400772094727,28.135400772094727,28.135400772094727,1000,0.0,0.0,0.0,28.135400772094727
2014-08-29,28.056825618987478,28.056825618987478,28.006826400756836,28.006826400756836,22000,0.0,0.0,0.0,28.006826400756836
2014-09-01,28.178257030152455,28.32825469970703,28.178257030152455,28.32825469970703,8000,0.0,0.0,0.0,28.32825469970703
2014-09-02,28.071109749782682,28.278250912259573,28.02111053466797,28.02111053466797,203000,0.0,0.0,0.0,28.02111053466797
2014-09-03,28.19254493713379,28.19254493713379,28.19254493713379,28.19254493713379,50000,0.0,0.0,0.0,28.19254493713379
2014-09-04,28.335391998291016,28.335391998291016,28.335391998291016,28.335391998291016,0,0.0,0.0,0.0,28.335391998291016
2014-09-05,28.171110041344658,28.171110041344658,27.87111473083496,27.87111473083496,23000,0.0,0.0,0.0,27.87111473083496
2014-09-09,27.99254035949707,27.99254035949707,27.99254035949707,27.99254035949707,38000,0.0,0.0,0.0,27.99254035949707
2014-09-10,27.85682638845136,27.85682638845136,27.67825698852539,27.67825698852539,116000,0.0,0.0,0.0,27.67825698852539
2014-09-11,27.94968605041504,27.94968605041504,27.94968605041504,27.94968605041504,0,0.0,0.0,0.0,27.94968605041504
2014-09-12,27.53540802001953,27.53540802001953,27.53540802001953,27.53540802001953,1000,0.0,0.0,0.0,27.53540802001953
2014-09-15,27.335409164428714,27.335409164428714,27.335409164428714,27.33540916442871,2000,0.0,0.0,0.0,27.33540916442871
2014-09-16,27.371118545532223,27.371118545532223,27.371118545532223,27.371118545532227,0,0.0,0.0,0.0,27.371118545532227
2014-09-17,27.378267288208004,27.378267288208004,27.378267288208004,27.378267288208008,1000,0.0,0.0,0.0,27.378267288208008
2014-09-18,27.756834030151367,27.756834030151367,27.756834030151367,27.756834030151367,0,0.0,0.0,0.0,27.756834030151367
2014-09-19,27.4782657623291,27.4782657623291,27.4782657623291,27.4782657623291,4000,0.0,0.0,0.0,27.4782657623291
2014-09-22,27.092552111539153,27.092552111539153,26.892555236816406,26.892555236816406,3000,0.0,0.0,0.0,26.892555236816406
2014-09-23,26.892555236816406,26.892555236816406,26.892555236816406,26.892555236816406,1000,0.0,0.0,0.0,26.892555236816406
2014-09-24,26.906837463378906,26.906837463378906,26.906837463378906,26.906837463378906,1000,0.0,0.0,0.0,26.906837463378906
2014-09-25,27.04255400452098,27.04255400452098,26.82112693786621,26.82112693786621,3000,0.0,0.0,0.0,26.82112693786621
2014-09-26,26.485415667206606,26.563983917236328,26.43541372663801,26.563983917236328,6000,0.0,0.0,0.0,26.563983917236328
2014-09-29,26.449697494506836,26.449697494506836,26.449697494506836,26.449697494506836,1000,0.0,0.0,0.0,26.449697494506836
2014-09-30,26.285422497547973,26.485422134399414,26.285422497547973,26.485422134399414,57000,0.0,0.0,0.0,26.485422134399414
2014-10-01,26.82112693786621,26.82112693786621,26.82112693786621,26.82112693786621,0,0.0,0.0,0.0,26.82112693786621
2014-10-02,26.74970245361328,26.74970245361328,26.74970245361328,26.74970245361328,0,0.0,0.0,0.0,26.74970245361328
2014-10-03,26.621132118479565,26.885414123535156,26.621132118479565,26.885414123535156,3000,0.0,0.0,0.0,26.885414123535156
2014-10-06,27.01398277282715,27.01398277282715,27.01398277282715,27.01398277282715,1000,0.0,0.0,0.0,27.01398277282715
2014-10-07,26.87826710348184,26.87826710348184,26.813982009887695,26.813982009887695,2000,0.0,0.0,0.0,26.813982009887695
2014-10-08,26.728269577026367,26.728269577026367,26.728269577026367,26.728269577026367,1000,0.0,0.0,0.0,26.728269577026367
2014-10-09,26.728270218200826,26.78541374206543,26.728270218200826,26.78541374206543,51000,0.0,0.0,0.0,26.78541374206543
2014-10-13,26.656840079771005,26.656840079771005,26.07113265991211,26.07113265991211,12000,0.0,0.0,0.0,26.07113265991211
2014-10-14,26.421131134033207,26.421131134033207,26.421131134033207,26.421131134033203,0,0.0,0.0,0.0,26.421131134033203
2014-10-15,26.221137667216347,26.221137667216347,26.092567443847656,26.092567443847656,2000,0.0,0.0,0.0,26.092567443847656
2014-10-16,25.86399175572565,25.94970703125,25.69256665418267,25.94970703125,5000,0.0,0.0,0.0,25.94970703125
2014-10-17,26.09256322533836,26.09256322533836,25.813995361328125,25.813995361328125,4000,0.0,0.0,0.0,25.813995361328125
2014-10-20,25.96399148773979,25.992563247680664,25.856851475091005,25.992563247680664,4000,0.0,0.0,0.0,25.992563247680664
2014-10-21,26.07113265991211,26.07113265991211,26.07113265991211,26.07113265991211,1000,0.0,0.0,0.0,26.07113265991211
2014-10-22,26.19970551508949,26.428274154663086,26.19970551508949,26.428274154663086,12000,0.0,0.0,0.0,26.428274154663086
2014-10-23,26.59970474243164,26.59970474243164,26.59970474243164,26.59970474243164,0,0.0,0.0,0.0,26.59970474243164
2014-10-24,26.28541784261742,26.39256058355494,26.213991165161133,26.213991165161133,13000,0.0,0.0,0.0,26.213991165161133
2014-10-27,26.342565694968386,26.35685157775879,26.342565694968386,26.35685157775879,4000,0.0,0.0,0.0,26.35685157775879
2014-10-28,26.485416350718513,26.785411653354657,26.442558711162075,26.721126556396484,53000,0.0,0.0,0.0,26.721126556396484
2014-10-29,27.67487334113433,27.74869155883789,27.645344927659103,27.74869155883789,6000,1.212,0.0,0.0,26.53669155883789
2014-10-30,26.92191581499508,26.92191581499508,26.81856918334961,26.81856918334961,8000,0.0,0.0,0.0,26.81856918334961
2014-10-31,26.81857601073957,26.958831787109375,26.81857601073957,26.958831787109375,3000,0.0,0.0,0.0,26.958831787109375
2014-11-03,27.165520102239768,27.29839515686035,27.165520102239768,27.29839515686035,2000,0.0,0.0,0.0,27.29839515686035
2014-11-04,27.327923572550418,27.327923572550418,27.29839515686035,27.29839515686035,2000,0.0,0.0,0.0,27.29839515686035
2014-11-05,27.165515487244125,27.165515487244125,27.069549560546875,27.069549560546875,4000,0.0,0.0,0.0,27.069549560546875
2014-11-06,27.113847732543945,27.113847732543945,27.113847732543945,27.113847732543945,3000,0.0,0.0,0.0,27.113847732543945
2014-11-07,26.9809742090081,26.9809742090081,26.944065093994144,26.94406509399414,3000,0.0,0.0,0.0,26.94406509399414
2014-11-10,27.143374823790538,27.534616470336914,27.143374823790538,27.534616470336914,36000,0.0,0.0,0.0,27.534616470336914
2014-11-11,27.66749382019043,27.66749382019043,27.66749382019043,27.66749382019043,0,0.0,0.0,0.0,27.66749382019043
2014-11-12,27.401746015028742,27.401746015028742,27.135995864868164,27.135995864868164,3000,0.0,0.0,0.0,27.135995864868164
2014-11-13,27.534616470336914,27.534616470336914,27.534616470336914,27.534616470336914,0,0.0,0.0,0.0,27.534616470336914
2014-11-14,27.268863677978516,27.268863677978516,27.268863677978516,27.268863677978516,1000,0.0,0.0,0.0,27.268863677978516
2014-11-17,27.128610610961914,27.128610610961914,27.128610610961914,27.128610610961914,1000,0.0,0.0,0.0,27.128610610961914
2014-11-18,26.9957332611084,26.9957332611084,26.9957332611084,26.9957332611084,1000,0.0,0.0,0.0,26.9957332611084
2014-11-19,27.150753817338934,27.41650390625,27.150753817338934,27.41650390625,32000,0.0,0.0,0.0,27.41650390625
2014-11-20,27.54937801266728,27.63796043395996,27.54937801266728,27.63796043395996,3000,0.0,0.0,0.0,27.63796043395996
2014-11-21,27.68225670762806,27.77822265269024,27.645347595214844,27.645347595214844,4000,0.0,0.0,0.0,27.645347595214844
2014-11-24,27.955387115478516,27.955387115478516,27.955387115478516,27.955387115478516,1000,0.0,0.0,0.0,27.955387115478516
2014-11-25,28.05135630886451,28.05135630886451,27.85204370243595,27.94062614440918,14000,0.0,0.0,0.0,27.94062614440918
2014-11-26,27.807748794555664,27.807748794555664,27.807748794555664,27.807748794555664,1000,0.0,0.0,0.0,27.807748794555664
2014-11-27,28.036585425791305,28.125167846679688,28.036585425791305,28.125167846679688,3000,0.0,0.0,0.0,28.125167846679688
2014-11-28,28.05135726928711,28.05135726928711,28.05135726928711,28.05135726928711,1000,0.0,0.0,0.0,28.05135726928711
2014-12-01,27.91847801208496,27.91847801208496,27.91847801208496,27.91847801208496,1000,0.0,0.0,0.0,27.91847801208496
2014-12-02,27.7855979330259,27.7855979330259,27.519847869873047,27.519847869873047,8000,0.0,0.0,0.0,27.519847869873047
2014-12-03,27.64535061539067,27.785606384277344,27.64535061539067,27.785606384277344,9000,0.0,0.0,0.0,27.785606384277344
2014-12-04,28.184228897094727,28.184228897094727,28.184228897094727,28.184228897094727,0,0.0,0.0,0.0,28.184228897094727
2014-12-05,28.014446258544922,28.014446258544922,28.014446258544922,28.014446258544922,0,0.0,0.0,0.0,28.014446258544922
2014-12-08,27.896330639334742,27.896330639334742,27.792984008789062,27.792984008789062,4000,0.0,0.0,0.0,27.792984008789062
2014-12-09,27.66010856628418,27.66010856628418,27.66010856628418,27.66010856628418,1000,0.0,0.0,0.0,27.66010856628418
2014-12-10,27.527238256268433,27.66011332103443,27.254104614257816,27.254104614257812,11000,0.0,0.0,0.0,27.254104614257812
2014-12-11,27.29839515686035,27.29839515686035,27.29839515686035,27.29839515686035,0,0.0,0.0,0.0,27.29839515686035
2014-12-12,27.2614862273466,27.2614862273466,27.21719360351563,27.217193603515625,7000,0.0,0.0,0.0,27.217193603515625
2014-12-15,27.08431795938564,27.08431795938564,26.79642295070294,26.833332061767578,7000,0.0,0.0,0.0,26.833332061767578
2014-12-16,26.966207114388002,26.966207114388002,26.833332061767578,26.833332061767578,2000,0.0,0.0,0.0,26.833332061767578
2014-12-17,26.685697558669023,26.685697558669023,26.3535099029541,26.3535099029541,4000,0.0,0.0,0.0,26.3535099029541
2014-12-18,26.478999737050685,26.604494094848633,26.478999737050685,26.604494094848633,5000,0.0,0.0,0.0,26.604494094848633
2014-12-19,26.789040409887875,27.054790496826172,26.789040409887875,27.054790496826172,3000,0.0,0.0,0.0,27.054790496826172
2014-12-22,27.18767069212526,27.37221908569336,27.18767069212526,27.37221908569336,6000,0.0,0.0,0.0,27.37221908569336
2014-12-23,27.33530044555664,27.33530044555664,27.33530044555664,27.33530044555664,1000,0.0,0.0,0.0,27.33530044555664
2014-12-24,27.431269668241995,27.54199981689453,27.431269668241995,27.54199981689453,11000,0.0,0.0,0.0,27.54199981689453
2014-12-25,27.71916389465332,27.71916389465332,27.71916389465332,27.71916389465332,0,0.0,0.0,0.0,27.71916389465332
2014-12-26,27.90371322631836,27.90371322631836,27.90371322631836,27.90371322631836,0,0.0,0.0,0.0,27.90371322631836
2014-12-29,27.815129877674305,27.977533340454098,27.815129877674305,27.9775333404541,6000,0.0,0.0,0.0,27.9775333404541
2014-12-30,28.066116333007812,28.066116333007812,28.066116333007812,28.066116333007812,0,0.0,0.0,0.0,28.066116333007812
2014-12-31,27.81513214111328,27.81513214111328,27.81513214111328,27.81513214111328,1000,0.0,0.0,0.0,27.81513214111328
2015-01-05,27.667495548122947,27.711788177490234,27.578913105373452,27.711788177490234,3000,0.0,0.0,0.0,27.711788177490234
2015-01-06,27.578905980981425,27.578905980981425,26.98835182189941,26.988351821899414,7000,0.0,0.0,0.0,26.988351821899414
2015-01-07,27.12122917175293,27.12122917175293,27.12122917175293,27.12122917175293,1000,0.0,0.0,0.0,27.12122917175293
2015-01-08,27.35006545277044,27.63796043395996,27.35006545277044,27.63796043395996,7000,0.0,0.0,0.0,27.63796043395996
2015-01-09,27.63796043395996,27.63796043395996,27.63796043395996,27.63796043395996,2000,0.0,0.0,0.0,27.63796043395996
